h12,h21,L_1,L_2,L,W_1,W_2,W,U
2.4,1.7999999999999998,0.9413815042834799,1.0500433925023565,1.991424896785835,0.8506160927437244,1.1482501620227574,0.9994331273832409,1.7471727678778202
2.4,2.1,1.0018377852865357,0.9901628388650393,1.9920006241515769,0.860851612885934,1.135829081425061,0.9983403471554975,1.6970835757372593
2.4,2.4,1.0551232253052245,0.9367744217251585,1.9918976470303822,0.86910278531783,1.12538955340615,0.9972461693619901,1.6546741245415153
2.4,2.6999999999999997,1.1023624362131659,0.8889702810843453,1.991332717297511,0.8758724546798434,1.1164700277728894,0.9961712412263664,1.618584130935102
2.4,3.0,1.1444827124626915,0.8459811853293292,1.9904638977920193,0.8815075996133291,1.1087429548262695,0.9951252772197994,1.5875593207671717
2.6999999999999997,0.0,0.34035344813367224,1.5999249415213055,1.9402783896549771,0.6334081903046552,1.3386800875036027,0.986044138904129,1.6015161831893845
2.6999999999999997,0.3,0.46549069021392514,1.4951441024794727,1.9606347926933976,0.719662913808173,1.2782746057944225,0.9989687598012977,1.9527352302265046
2.6999999999999997,0.6,0.5785702340417285,1.394045309725445,1.9726155437671735,0.7683413643958732,1.2362292947210023,1.0022853295584377,2.0133936781346624
2.6999999999999997,0.8999999999999999,0.6781310014006223,1.3021433387112094,1.9802743401118312,0.7998401638113053,1.2051857949939746,1.00251297940264,1.9667820962087794
2.6999999999999997,1.2,0.765303295801672,1.2200238971464274,1.9853271929481,0.8221582385896994,1.181756234747097,1.0019572366683982,1.9010452981156347
2.6999999999999997,1.5,0.8417104611533573,1.1469045105373636,1.9886149716907233,0.8388074404794853,1.1634734655369536,1.0011404530082195,1.8374599530811162
2.6999999999999997,1.7999999999999998,0.9089139171747482,1.0817103749746628,1.990624292149409,0.8516528304181816,1.1487571542770538,1.0002049923476177,1.780716865621417
2.6999999999999997,2.1,0.9682842387221121,1.02340033871464,1.9916845774367526,0.8618181486668985,1.136608574192194,0.9992133614295463,1.7314499857256456
2.6999999999999997,2.4,1.0209895339079376,0.9710539123422084,1.992043446250146,0.8700311025676187,1.126377397035303,0.9982042498014609,1.6891079420829
2.6999999999999997,2.6999999999999997,1.0680132304886318,0.9238805092071235,1.9918937396957557,0.8767825266099644,1.1176209794833898,0.997201753046677,1.652741218854265
2.6999999999999997,3.0,1.1101779207968328,0.8812064411946561,1.9913843619914895,0.8824129842381168,1.1100250797587616,0.9962190319984392,1.621332700726639
3.0,0.0,0.3350614175624797,1.6049189752789617,1.9399803928414405,0.6373085150807141,1.3346557053153907,0.9859821101980524,1.5943221230064033
3.0,0.3,0.45465436180143687,1.5047213157312513,1.9593756775326892,0.722473927400779,1.2748991973378503,0.9986865623693146,1.944652698271936
3.0,0.6,0.562195874538713,1.4087465139553754,1.9709423884940902,0.7703797720009083,1.2342485899755495,1.002314180988229,2.018697289642152
3.0,0.8999999999999999,0.6571800551723983,1.3213595662118336,1.978539621384232,0.801376573851055,1.204186721271379,1.002781647561217,1.9827294898695718
3.0,1.2,0.7408418572725242,1.242893042088487,1.9837348993610118,0.8233657013786401,1.1813947171294799,1.00238020925406,1.9236035045504014
3.0,1.5,0.8146783723207675,1.1726146085425397,1.9872929808633075,0.8398132744312018,1.163553825342067,1.0016835498866343,1.8641044313369872
3.0,1.7999999999999998,0.8800791601025826,1.1095719051249857,1.9896510652275705,0.8525432081942884,1.1491637316876926,1.0008534699409906,1.8097677081350254
3.0,2.1,0.9382501583634996,1.0528473856262828,1.9910975439897838,0.8626452701326214,1.1372637137551558,0.9999544919438885,1.761699788317191
3.0,2.4,0.9902175244302638,1.001628493094849,1.9918460175251118,0.8708246120015672,1.1272244937733618,0.9990245528874645,1.719743950338132
3.0,2.6999999999999997,1.0368493112024395,0.9552156941070566,1.9920650053094966,0.8775598422954602,1.1186184709325124,0.9980891566139863,1.6832977329638146
3.0,3.0,1.078878172479515,0.9130112202924067,1.9918893927719212,0.8831855525096259,1.1111430173666803,0.9971642849381531,1.6515985192315599
