scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
C_prioritized_faster,16,1,0.2,1.4000000000000001,0.9057117294271526,0.6159795781915347,1.5216913076186873,0.5648020286861747,0.9569499548557308,0.7608759917709527,0.6809701269801322,0.0003099694568777877,7.699365595925267e-05
C_prioritized_faster,16,1,0.2,1.6,0.9362046589892223,0.5736624723016677,1.5098671312908898,0.5719814480643259,0.9379605422532795,0.7549709951588027,0.6551344021880388,0.0003587814406683478,8.620962125532096e-05
C_prioritized_faster,16,1,0.2,1.8,0.9622689081587004,0.5379234279550902,1.5001923361137905,0.578095706906428,0.9221850596309908,0.7501403832687095,0.6348138093732988,0.0004030347415471224,9.405678492994053e-05
C_prioritized_faster,16,1,0.2,2.0,0.9848043566711103,0.5073072774436673,1.4921116341147789,0.5833667886531917,0.9088461071906987,0.7461064479219452,0.6184842758993458,0.00044311900597211685,0.00010076268177989985
C_prioritized_faster,16,1,0.2,2.2,1.0044842143553694,0.4807640229792942,1.4852482373346656,0.5879591377511297,0.8974024115620625,0.7426807746565961,0.6051231103297513,0.00047947067675658075,0.00010652246674144501
C_prioritized_faster,16,1,0.2,2.4000000000000004,1.0218213309271853,0.45751573729974293,1.4793370682269291,0.5919970445735526,0.8874646118717546,0.7397308282226536,0.594021440644376,0.0005125128057144518,0.00011149764757293675
C_prioritized_faster,16,1,0.2,2.6,1.0372128859730585,0.4369730649074763,1.4741859508805335,0.5955761482102676,0.8787449253971148,0.7371605368036912,0.5846741826706803,0.0005426315363297008,0.0001158199561942834
C_prioritized_faster,16,1,0.2,2.8000000000000003,1.0509710883374292,0.4186808934338626,1.4696519817712907,0.5987712254760351,0.8710257162294097,0.7348984708527224,0.5767128104677663,0.0005701693314489127,0.0001195963495724058
C_prioritized_faster,16,1,0.2,3.0,1.0633446682418453,0.40228189738908954,1.4656265656309366,0.6016415812319043,0.8641391333762666,0.7328903573040855,0.5698628234178511,0.000595425613553139,0.00012291371544079934
C_prioritized_faster,16,1,0.4,0.0,0.36398119938018575,1.715391229223836,2.0793724286040196,0.4537598839400025,1.632809066109333,1.0432844750246677,2.071714780206511,0.006171929126803103,0.0009255125971555567
C_prioritized_faster,16,1,0.4,0.2,0.4850401384581315,1.326859633548321,1.8118997720064522,0.48689182195077,1.3253829500661147,0.9061373860084424,1.4039664710038058,0.00022965030566008795,5.2735174976836937e-05
C_prioritized_faster,16,1,0.4,0.4,0.5829650077346047,1.1151079930732493,1.6980730008078535,0.5095535756024917,1.1885527281335289,0.8490531518680102,1.1333891118556845,2.3759374348361782e-05,8.857089756650819e-06
C_prioritized_faster,16,1,0.4,0.6000000000000001,0.6621756692872344,0.9728641783715597,1.6350398476587944,0.5271030254480988,1.1079412788624627,0.8175221521552808,0.9810028118608762,2.2575062412236952e-05,9.667183324498274e-06
C_prioritized_faster,16,1,0.4,0.8,0.7265783034300553,0.8682505361736724,1.5948288396037267,0.5410080858400825,1.0538212233078472,0.7974146545739649,0.8832859011740933,4.631857395525747e-05,1.81225407514077e-05
C_prioritized_faster,16,1,0.4,1.0,0.7795637735406736,0.7872687042105471,1.5668324777512228,0.5522348389680842,1.0145977170617537,0.783416278014919,0.8159323731538911,7.860707014282764e-05,2.865890372707362e-05
C_prioritized_faster,16,1,0.4,1.2000000000000002,0.8237500848106021,0.722394147967671,1.5461442327782742,0.5614625677340489,0.9846827376525209,0.773072652693285,0.7671358880097952,0.00011472871612428357,3.950049789064168e-05
C_prioritized_faster,16,1,0.4,1.4000000000000001,0.861085295087947,0.6690974558330368,1.5301827509209842,0.569170786085001,0.9610150410705929,0.765092913577797,0.7304302415468841,0.00015217586460344082,4.9905305676806266e-05
C_prioritized_faster,16,1,0.4,1.6,0.8930130297190303,0.6244469609010788,1.5174599906201092,0.5757020600726054,0.9417638104828233,0.7587329352777143,0.7019882465594683,0.0001894699811594482,5.95643124649931e-05
C_prioritized_faster,16,1,0.4,1.8,0.9206120429222759,0.5864451782636495,1.5070572211859259,0.5813053675957957,0.9257611458636444,0.75353325672972,0.6794115065803483,0.00022575927231421454,6.837797517030863e-05
C_prioritized_faster,16,1,0.4,2.0,0.9446988161681845,0.5536771957326013,1.4983760119007874,0.5861650605458093,0.9122240944220592,0.7491945774839343,0.6611279726659673,0.0002605814781654762,7.634924571633465e-05
C_prioritized_faster,16,1,0.4,2.2,0.9659000421628333,0.5251094080378734,1.4910094502007072,0.5904201335100904,0.9006066074615702,0.7455133704858303,0.6460687716907878,0.00029371329898418834,8.352859417751722e-05
C_prioritized_faster,16,1,0.4,2.4000000000000004,0.9847034554217199,0.499967465234524,1.4846709206562432,0.5941771697669754,0.8905153738073048,0.7423462717871401,0.6334845395276435,0.00032507571284375015,8.998554819741402e-05
